Nice 	 first time stay Treasure Island find room quite nice - location good Bally 's , room nicer . issue housekeeping ignore Disturb knock door anyway - security latch time race door , already unlocked push security latch . happen day .. sure staff understand door sign issue . ' free ' room safe nice , update bedding extremely comfortable bed plasma television . check check slow side two desk clerk duty . happen almost every hotel ' ve stay Vegas , people not seem aware resort fee get charge check . tie line bit check people spend time question charge miss booking . TIP- get room low price possible not bother pay extra Strip View - spend money show instead . 
 Nice Hotel decent price . 	 stay Treasure Island 4 day 3 night . get Hotel smell flower smoke mix together hotel lobby bit turn not overwhelming . check 12noon spend 10 - 15 min line . clerk nice tell we resort fee optional since book implement October . opt take anyway case want go club . hotel much small other strip easy navigate elevator never 30 sec arrive . room locate 27th floor view Siren Cove . noise show loud annoying try sleep never room long enough bother . also never get chance see show can not comment 's good bad . room nice , clean large . bathroom large tub big enough soak . bed comfortable partner since not like soft pillow . draw back room dry fridge put beverage . casino decent smoke smell way much awhile staff friendly helpful . far restaurant eat Coffee Shop get free gambling casino . look price world thank goodness free . eat hotel . want cheap breakfast head Denny be across street near Harrahs . also , weather nice nice enough enjoy pool . pretty empty saw lobby . location great close large hotel . able get Fashion Show Mall Ti . also able get Train Mirage inside TI . walgreen across street good pick little stuff . not mind walk 30 min walk end strip Luxor locate take bus . decide be well walk bus way slow speed we NYer 's walk . check fast take 5 min . good stay TI would stay get good price . another con want use internet lobby print something pay 5 buck one dollar per page print that s even pay resort fee . 
 fabulous location ! 	 TI 's location strip unbeatable price . close Wynn , Mirage , venetian plus accross street Fashion Mall short walk away Ross Dress Less turn favourite shopping destination ! much enjoy stay . bed comfortable hotel staff polite professional . downside long wait check . soon do , rest stay go without hiccup . maid absolutely lovely , enjoy tipping ! would definitely back TI . 
 Great Hotel Great Location 	 stay Treasure Island mid October 2009 7 night also get marry Treasure Island Chapel . the location hotel fantastic , hotel good size unlike massive hotel Vegas take long get room onto strip . the room decent size big bathroom amentie stock daily . there hairdryer , iron ironing board , safe wardrobe ipod docking station . we eat one restaurant Kahuaville visit couple time food excellent time . the man also like Breeze bar good feel barman nice polite . only little gamble cocktail waitress service good . mainly breakfast day walk wynn , 2 morning visit Cafe Pointe terrace highly recommend go breakfast . the vibe Treasure Island good unlike hotel visit would highly recommend anyone stay hotel 
 Super Location Solid Hotel except New Resort Fee 	 stay TI Thanksgiving weekend . TI 's location really good , right middle strip , walk distance Wynn , Mirage , Venetian , etc . state review , small size hotel , compare Bellagio MGM , nice walk front door room 5 minute less . casino also less smokey compare Wynn Mirage . the one complaint wait check . long line , first stay Bellagio , Venetian , MGM , Rio , etc . TI bad line . thing would prevent stay future $ 20 mandatory resort fee per day . ridiculous TI go lose ton customer . even Bellagio , MGM , Wynn , Trump , etc . , low resort fee . luckily , book , not this . other , room clean , bed comfy . also pretty quiet . 
 poor 	 check time ( 3 pm ) , 2 staff work front desk - take we 45 minute get room key . charge $ 20 per night MANDATORY resort fee . however , benefit get gouge available - night club open ( wednesday night ) , newspaper leave , Sirens TI show closed repair , still put internet access bill . ( remove last charge , point ) . give break resort fee , even provide service promise . feel like stay hotel want business , money . on plus side , Mystere fantastic . 
 clean reasonable place 	 relative budget need clean , comfortable place good amenity centrally place strip , place . deluxe room nothing fancy , modern decor , basic bathroom , large fine price . view room great , one strip . bathroom not bathmat annoying ( place later ) , receptionist polite pleasant , casino medium size , hotel clean , eat hotel . get free internet ( include resort fee ) , note although free access club include , Christian Audigier club close weekday , open Thu . the cleaning staff great job cleaning , lamp dusty throughout stay . bed comfortable , pillow alright , mattress could soft plush . clean , basic affordable . 
 bad service age room ? poor customer service 	 please favor stay hotel ! stay hotel one week thanksgiving , spend almost $ 1,000 . bad service . housekeep clean room 3 day row even repeatedly ask . Shower handle brook hotel take hour fix would provide another room take shower make we late thanksgive plan . every time call front desk say someone would within 5 minute , lie . repeatedly ask another room take shower deny . call front desk room service lie say clean room . the positive hotel good location show Mystere . would highly recommend people stay . every time complain front desk , rude dismissive care meet expectation . 
 great location terrible service 	 get back lady getaway , Nov. 22 - 25th , 2009.the hotel terrible 's service , take 30 min check despite email call 3 time prior arrival , take care special request ( flower arrangement mom 's 70th birthday , adjoining room family , champagne glass ) . every time call something , put we hold 10 min . city service , TI huge disappointment . the Sirens TI show also cancel Nov. 22nd ( arrival date ) Dec. 25th . funny , 's mention website ... spa also renovation , talk complete let ! redeem feature hotel 's location coffee shop , bad experience Steak House , screw order not bother tell we enquire people serve we . we see Mystere , show great . problem get theatre , be nightmare , definitely get early , hopefully not ever fire , seem one way in / out . if need place sleep , TI fine , be look special getaway , definitely stay somewhere else ! 
 Nov 23 2009 	 Loved ! ! 	 absolutley love TI ! stay 4 night would highly reccommend anyone want great accomodation fantastic location . love Kahunaville Sirens TI worth watch . staff fantastic always willing accomodate we , even want chek early check late . loved ! 
 Nov 22 2009 	 great hotel - great location 	 easy check - room clean roomy . 3 night anniversary . bed extremely comfortable ( think pillowtop mattress ) . bit advise 1st timer - not upgrade room & quot ; strip view & quot ; unless go stay room look window . save additional money restaurant show . will see plenty strip walk . 5th trip Vegas upgrade - not worth . Treasure Island great strip location - tram TI Mirage , cross street Harrah 's monorail . sign TI Player 's Card arrival earn enough point get compe buffet breakfast - food good plenty . coffee danish service bar morning - need find Starbucks . would definately stay 
 Nov 22 2009 	 Excellent ! 	 hotel clean , comfortable , value money . free safe room , linen nice , common area beautiful . complaint coffee maker room . call desk inquire , tell fire hazard . valid excuse though , hair dryer iron room , fire hazard coffee maker . city like Las Vegas , coffee maker important ! otherwise , delight hotel . ( option coffee $ 5 starbuck $ 2.50 bar ) 
 Nov 20 2009 	 great time . 	 great time , food price . ( -- ) 
 Nov 20 2009 	 great hotel ! 	 wife send last week TI Las Vegas strip . great hotel ! arrive travel 18 hour . sunday wife decide ask upgrade available . fuss girl reception immediately upgrade we strip view room , view incredible night Vegas light ! room good size basic room . know everyone say bed TI comfortable hotel bed ever come across ! hotel perfect size . big without sprawl maze like huge resort strip . choice food hotel excellent . italian , vietnamese , pan - asian , good buffet , simple american coffee shop excellent steak house ! add starbuck great bar Breeze Bar need well cover . it be location strip perfect walk nearly strip resort trip far end strip monorail five minute walk away station Harrahs / Imperial Palace . Las Vegas Premium Outlets provide great day shop fabulous price brand clothe , particularly man . the highlight trip drive experience Las Vegas speedway Mario Andretti drive experience . highly recommend anyone . 146 mph rev limit indy car quite thrill ! 
 Nov 19 2009 	 WORLD GREAT WAY get away ! ! 	 love escape , not gamble , Vegas like go another world bright lively time think anything else .great place escape ! 
 Nov 18 2009 	 enjoy great location good value nice room . 	 husband return four night stay TI . pleased location TI . easy get place , central location . nice value $ 129 room . update room , contemporary decor . comfortable bed , soft cozy . staff efficient check . staff member monitoring elevator night one allow upstairs hallway without room key . hall nice quiet , extra hall traffic . the sport room great want watch college football game . the Breeze Bar nice place relax end day . Kahoonaville Bar lively , great bar service , favorite music . there handy Starbucks lobby , yeah ! eat buffett one morning , nice . $ 14 wonderful selection . make order omelet , pastry , salmon & amp ; bagel , lot . much food eat every day , certainly enjoy . casino nice . husband friend gamble , fun shopping . oh , Fashion Mall right next door . handy emormous selection shop . overall , great stay . complaint . request extra towel staff member hall towel arrive right away . , enjoy TI ! . strip , book hike Red Rock Canyon Conservation Area . favorite day trip ! check review , want outdoor adventure , recommend hike Neil Soberson Hike ! 
 Nov 18 2009 	 fantastic hotel trip 	 return five night stay TI . hotel excellent fault anyway . arrive 9:30pm Wednesday night check right away , Staff friendly helpul . room 32nd floor fantastic view strip . look onto Mirage hotel great view volcano erruption also dance fountain Bellagio . hire car do trip Hoover Dam , Lake Mead Red Rock Canyon . eat three restuarant hotel . food good quality price ( Las Vegas standard ) . would recommend hotel would certainly go back . 
 Nov 17 2009 	 Treasure Island decent hotel modern 	 Good hotel , one large hotel , great location , great view strip [ ask though ] , Bellagio Hotel nearby . decent sized room w / good television & amp ; channel . check take half hour long queue , probably hazard mammoth size hotel . pillow high & amp ; ' puffy ' & amp ; type poor neck bit stretch . presumably like many other , come straight elevator gaming area be smoker , move quickly , smell set pretty quickly [ even pick whiff smoke hallway around room ] . also cold hotel 's general airconditioning , take adjust room 's setting . 
 Nov 17 2009 	 good hotel around price 	 love TI ! stay Treasure island upgrade long time ago family orient totally redone . great 21 - 35 would say depending want roll LV . flat screen bathroom , lot mirror lot room bathroom , essential girl weekend LV . tangerine fun overall hotel great . 
 Nov 17 2009 	 Wonderful Visit 	 stay TI 2008 NASCAR race . room great , clean comfortable . bed awesome view wonderful . security good also . 
 Nov 15 2009 	 Good Value Location 	 location great , good quick eat next door Fashion Show MAll . greek place Gyros grea lunch . the bed comfy ( standard 2 queen room ) shower large spacious . the think lack cocktail server ( may indepentdent union tell ) . SLOW . would order water wait 20 - 25 minute get ( yes , even tip water ) . one time wait half hour machine never return ! location Mirage tram great . Kauhunaville great food . eat twice . also like size hotel easy navigate big . go across venitian beautiful busy hectic felt stress . overall would definitley stay . hope go back soon . 
