Loved 	 like hotel finish renovate part hotel upgrade room $ 20 since season . like hotel find really far strip shopping area would stay . clean staff nice ! ! ! 
 concert package ... 	 stay offer Stevie Wonder ( MGM ) concert/2 night minimum stay package . ticket not shabby concert great . Luxor need good steam cleaning . think save , overall , would not stay . pyramid room finger print window . pyramid room , really need keep window . mean obvious . need new management . check course king size bed package price get , try get us & quot ; upgrade & quot ; = money . agree one night go back standard room next . not money , principle . standard room pyramid & quot ; nicer & quot ; tower room . worker keep tell we opposite . actually cleanliness room lack downtown Vegas feel instead & quot ; Strip & quot ; . finish pay resort fee , upgrade ( want king bed ) taxis , room not cheap ( cost ) seem . would definitely pay 20 30 buck extra stay somewhere else . next time will go ticket deal MGM hand instead Luxor , sure . 
 Dirty Trick ! 	 want say pretty dirty trick ! sign guarantee low rate thinking would & quot ; decent & quot ; room . get , ask want & quot ; upgrade & quot ; high level room & quot ; say . research know rate pay within budget stick budget . .... stick we 4th floor - first walk forever elavator 4th floor walk past 50 - 60 ( ? ) room get . arrive find room filthy loud air vent restaurant ( ? ) could even talk / hear hall try open door . room , find look window block wall . carpet awful - stain dirty . look someone already use bathroom ( probably couple ahead we go room walk ? ) . go back registration pay extra $ 20.00 flippin per night upgrade 9th floor . say web site want crap low rate . want decent pay $ 20.00 crappy room rate . 9th floor room great . however , registration experence walk 4th floor room leave bad taste mouth . refuse spend money hotel . walk strip gamble eat . good note - titanic exhibit wonderful ! 
 watch old room 	 book room use Amex point . check give room old wing hotel . room terrible - stain carpet , bathroom clean properly peculiar smell hallway room . call complain 4 star quality room , manager say rating website responsible record website . agree hotel 4 star rating ? give room another wing , marginally well . overall experience leave much desire . would stay Luxor . 
 great hotel leave decay . 	 hotel large like Vegas hotel amenity maintain year seem . carpet hallway room bunch bad could almost trip wrinkle , rip cover tape . room musty old . carpet wall dirty stain . maid service good towel old feel like sand paper . make thing bad pool close season even though hotel pool open . location end strip good like away action New York hotel nearby would seem well choice . 
 Outdated - dirty - Poor Service - Nickel 	 Vegas several time , never stay Luxor , however know 4 5 star hotel go stay . stay novelty hotel ( pyramid shape ) fact one 3 show see hotel ( Chris Angel ) . note title - hotel old date show every bit - period . inside , walkway hallway dark dirty . ceiling visual water leak spot , peel wall paper 80 's look smell go along . room , need rehab . curtain old , carpet filthy , bed flimsy , bathroom dark , towel ( 3 provide ) need replace overall feel like old 8 - day Inn . staff inattentive , house keeping provide day hotel charge everything could think . need internet access - 14.99 day ( wireless ) . daily paper - 12.49 per day . need print boarding pass business center - 1.00 PER MINUTE + cost paper . mind pay service , however quality level Luxor provided - pay guest . , many option available stay Vegas strip - Luxor one . disappoint stay - read reveiwer . 
 great location ... 	 get really great price travelocity husband go Las Vegas past March wedding . location Luxor great - south side strip . convenient location , close hustle bustle strip far enough hear . room clean pretty update . hotel not noisy , especially consider size . casino not bad either ; ) go see Criss Angel line ticket relatively short . nothing negative say hotel . would definitely stay . 
 stunning hotel- fun lively . 	 always want stay hotel , interested Egypt since child glad make - rumour abound Hotel may abandon 's theme even close- sure true . visually , hotel stunning comprise main pyramid shape atrium building contain amenity room way around top , couple block room . big inside looks- stay 23rd floor lovely view look mountain . friend book online- beware extra charges- tax add everything state , resort fee £ 10.95 per day newspaper bottle water unlimited phone call within u.s.a.-not much use we , although glad water ! approximate cost 5 night stay work $ 35 per night think acceptable , especially compare U.K. prices- room . room subtle egyptian theme , lovely big bed enough storage space two us= take extra hanger , 10 provide . bathroom shower , fix , wash hair whilst shower - plenty towel facecloth little bottle toiletry provide replace , also hairdryer spare socket shaver / hair straightener socket room . word warning- alarm clock room fix , set 5.30 neither friend could work change setting wake time every morning , matter try ! check arrive not receive rude awakening . room smoke non smoking options- Las Vegas smoker allow smoke casino area hotel , bar serve food also smoke outside , ashtray dot around everywhere . main building house casino , cigarette smoke filter public area non - smoker , may like aspect . another thing due atrium design noise level- sometimes hear music loudspeaker filtering room go quite late- armed sleep tablet earplug fine ! inside main building egyptian statue pyramid building ( photography allow public casino / hotel area unfortunately ) great selection restaurant , food court , nightcub lively bars,24 hour shop great buffet , eat fix price- breakfast $ 15 day ticket $ 29 . hotel good location Mandalay Bay hotel Excalibur- accessible tram 11 am move walkway escalators- exit front , get taxi walk strip reach hotel , casino shop . thing like least able walk building building dimly light spend hour twlilight due lack windows- get dark 5 pm may whole day without even see daylight ! friend travel Vegas quite often say strip long get taxi get around , find untrue- not mind walk prefer outside fresh air . perhaps distance might struggle someone wheelchair people small child , get great photo opportunite walk along strip . find get taxi everywhere unecessary expense- expect tip everybody taxis meter fare dearer think . shop around go tour , Luxor offer special package discount 's guest show exibition like titanic exhibit , CSI experience Criss Angel . hotel also offer Players club reward scheme , receive card insert slots- gamble , point accumulate- use machine hotels group . friend one card able redeem money room stay- leave credit card open front desk day check . handy tip Vegas general- drink price expensive often price display anywhere , even shop ! get shock order cocktail dinner- get charge $ 24 2 drink not forget price see pay- 8 % tax add tip gratuity rate 10 - 15 % top . cheap option fancy drink play slot machines- cocktail waitress come round , order drink tip $ 2 per drink , long playing order drink price tip get nicely merry lucky , may win dollar ! outside Hotel box free leaflet discount book Vegas , also pick taxis- try get soon get give idea go . would recommend minimum stay 1 week- go 5 day packed lot still ; get everything wanted- would recommend want see Grand Canyon , book day arrive follow day- find easy get early start adjust Vegas time . west rim trip nearest- eat ranch food terrible- two option tour meal . take sunglass jacket hoodie chilly go . skywalk extra- approx $ 35 helicopter trip around $ 250 extra . great time hope tip help ! 
 Excellent hotel 	 pyramid awesome experience . & quot ; Inclinators & quot ; experience every one try least . decor awesome club restaurant 5 star . shop wonderful , especially egyptian art artifact . 
 bed fit mummy ! 	 lot hotel Las Vegas vie dollar . many bargain find . even luxury hotel . I would call Luxor luxury hotel , room ok . bed , however , need MAJOR fix . hard hardly luxurious . comfortable night 's sleep . television also need upgrade , hd flat screen . the amenity fine , complaint . eat buffet one dinner , plenty selection , buffet not offer amount entree selection Mandalay Bay next door . be also less expensive . I stay Luxor several time business ; manage get little play - time table . the Luxor level Manadaly , flank one side , definitely huge step Excalibur flanks side . 
 excellent much well previous review suggest 	 first time Las Vegas , decide Luxor . however review lead upto we go 10th November 2009 , favourable . raise concern direct hotel offer free upgrade one tower room . give room 11341 East Tower . room huge , two massive kingsize bed huge shower could fit 5 people , well massive bath . the room clean , great view front hotel . would definately stay Luxor would recommend friend . we eat restaurant hotel food good . walk Mandalay Bay Excalibur good , hotel massive Las Vegas . 
 beware cheap room value book hide cost 	 book stay package deal u.s.airline . offer $ 80 worth comp coupon book . take advantage every bonus could . good thing , check stick $ 76 charge ( resort fee ) . charge per day use pool gym . pool open seasonally close never use gym . one plus service , upgrade tower room need ajoine room additional cost . tower feel bit isolate rest resort . fact never even walk around hotel really , walk tower . close walk across street Excalibur . 's hotel REALLY far strip . luckily rent car able drive center strip . my recommendation stay somewhere centrally locate , unless Luxor intend destination . not stay cheap price end cost hidden cost . 
 Nov 25 2009 	 Home Criss Angel ! 	 totally understand Mindfreak life . be situate perfectly not even leave hotel entire first day much ! want stay ! 
 Nov 25 2009 	 amazing place 	 visit las vegas october , find luxor amazing place stay . strip view pyramid room , amazing view airport , 16th floor . titanic show Luxor something miss . Luxor one end strip , know fly - $ 7 24hr deuce bus pass allow unlimited trip incredibly easy go nearby mall downtown fremont street hotels strip . food buffet luxor worth day buffet price $ 30 dollar include food soft drink day . shame starting lose Egypt theme , weird see hotel 's main attraction 's pyramid , funnily enough egyptian , hey , will take look finish article return . main reason visit get marry , , would recommend anyone - romantic day want , gondola ride Venetian , trip Eiffel tower Paris , course wonderful Bellagio fountain ....... yes , goign back . 
 Nov 23 2009 	 HOLY SMOKE ! ! ! 	 come Canada , absolutely apalled smoky atmosphere hotel ! moment walk , harken back day z kid 70 's smoke waft air matter hide . would not stay solely fact . service fine , portion crazy big . , waste ! 
 Nov 23 2009 	 feel sooo dirty 	 1 . try get room ? walk two side casino get room ? walk strip , last thing anyone walk two wall get room.2 . look casino , one see dirt top statue inside bldg . gross ! 3 . wall paper thin .. could hear go around ! 4 . take shower ? drain do not work properly end shower 1 inch water.would stay hotel ? even free ! ? N - O 
 Nov 23 2009 	 well expect 	 stay Luxor 3 night basic room 5th floor . worried would little noisy since pyramid section hotel pleasantly surprise quiet . room basic good need -- - place sleep . service standard- nothing . previous stay Vegas , never really make south NYNY stay Luxor nice . good thing casino -- smoke fill casino . 
 Nov 22 2009 	 fantastic value 	 second time year stay Luxor , staff could enough we . find room clean , every day stay , complaint give late check - out hassle cost . location quieter end Strip , love walking , walk every day . terrific escape . 
 Nov 21 2009 	 Super Bowl 	 stay often usually get good service . one ten trip room plumbing issue dsl cable inconvenience usually without kiddy fine . 
 Nov 21 2009 	 date Decor wish stay somewhere else 	 book Spa suite get marry Vegas , lot people tell we nice thing Luxor confident choice . dissapointe room tierd date , bed line bitty well use towel . lifts shabby noisy . Freinds family get well deal well hotel dissapointe bit luxury . basic hotel room , walk casino smell like greasy spoon cafe , breakfast one morning cheap , go Mandalan Bay breakfast lovely experience lot cheap ! ! room service Luxor even charge we order glass wine $ 4.50 ! ! ok get good room rate budget break do not care room - good location strip . 
 Nov 20 2009 	 beautiful look Hotel ...... room much ..... sketchy area dark . 	 stay one night . hotel breathtake interior entertainment area . great exhibit show , food great . definitely well worth come look take thing in . the room horrible . bedcover stain look pre-1978 . small dated room . even though room quite expensive , absolutely view anything . long walk everything . evening , check strip walkway to / from inside Luxor . sketchy travel . security anywhere along walkway sort people wander around . oh yes , leave morning , several car parking area car alarm go . go long time evidently , sound like batterys die . one car window smash , glass everywhere ......... security whatsoever ...... hope insurance . good entertainment sightseeing , bad accomodation creepy travelway . 
 Nov 20 2009 	 Glad stay 	 arrive 8 am airport , room available straight away . pyramid spa suite ( 3 female ) awesome . roomy , big bathroom , seperate living room , seperate jacuzzi next tint window view mountain back strip . stay pay extra $ spa room ! Jacuzzi amazing long day trek strip . corridor bite shabby impressed ( 4 corner ) lift move diagonally upward . Foyer quite impressive ( little dated ) lot go , till hour ( mac 4 am ! ) froogle free casino drink ! ( go Mandalay Bay instead ! ) . pool area look good distance , bit shabby bit ( dare say ) Chavvy , gang people ( mainly youth ) drink pool . overall pleased try place , also get similar ( slighty cheap ) rate Bellagio MGM Signature Suites ( MGM Grand ) place pale comparison ! 
 Nov 20 2009 	 Good Holiday 	 stay hotel 6 year ago go , read comment heart sink . check take 10 min top credit card not pay $ 15 day charge leave paper neatly stack un read , room pyramid easy find clean towel change daily bed change . yes hotel look tired use room sleep matter need lick paint . also never anything politeness staff member time share touts hotels evan Caesars Palace . good walk Caesars , Venation , Belagio ect half fun . my advice one hotel book go open mind , company book not rate 5 star 3 get well expect , would stay yes would . 
 Nov 19 2009 	 even consider ! ! ! 	 hotel appalling . standard ever . we come home much well clean quality . stay three night recently appal lack standard every way . book room bath arrive young lady try charge another 69 dollar privilege bath oppose shower . seem work principle offer sub standard accommodation naturally reject offer well charge extra . hotel jade old . housekeeping seem overwork consider work quiet good job make hotel something , namely good quality accommodation favor find another hotel . place seem target & quot ; great unwashed & quot ; . 
 Nov 19 2009 	 Suxor 	 first time ever Vegas be stay kitschy hotel shape like pyramid . jack . get . start people hotel desk , good , rude . yes , lobby opulent casino rocking , wait check - in forever , get room west tower 's Motel 6 quality . seriously , basic hotel room - dirty carpet , bed make straw egyptian era , desk , coffee maker , $ 15 internet connection not work , top people next door doin ' loud way next morning 8 onion paper - thin wall nothing conceal great passion . happen Vegas stay Vegas 's Luxor . ever go back Sin City absolutely stay somewhere else . place pretty much hole casino . sux big time . stay away . 
 Nov 19 2009 	 Unbelievable 	 spa suite suite huge , size apartment . service , meal etc top class . People friendley . 
 Nov 19 2009 	 Staying pyramid 	 nice stay ... room nice view outside ... ( Jsut junk ) outstanding job lobby connect 2 great hotel ... mandilay bay Excaliber . buffet luxor great ad steal 30.00 / day . also free tram stop right front go bunch hotel strip . 
 Nov 18 2009 	 really unique Las Vegas landmark ! ! ! 	 Luxor number year ago surprised find Luxor still one good hotel strip . elegant inside , helpful staff , good variety restaurant still luxurious classy . also convenient go either Mandalay Bay Excalibur without even go street . definitely stay ! ! ! 
 Nov 18 2009 	 beautiful luxor 	 happy stay . room excellent ! 
 Nov 18 2009 	 last stay Luxor 	 room outdate clean . recently renovate tower section . get room afternoon . want take nap ready fall asleep sudden music pound pool . loud end leave room . speaker way close hotel . buffett stairs awful place ever eat . food either cold , bland right disgusting ! think fork extra money stay bellagio next time . 
 Nov 17 2009 	 expect ! 	 3 friend rent 2 room stay Luxor Hotel Las Vegas weekend November 13th . would say hotel expect . outdate , noisy bed horrible , along old bedding . shower room leak bathroom floor , use towel catch running water . room service expensive variety late night dine limit Hotel / Casino . price stay hotel absolutely worth , well stay Excalibur next door half price . hotel also charge & quot ; resort fee & quot ; option purchase , make pay $ 25.00 per night per room access pool , newspaper 2 bottle water . option pay November use pool ! 
 Nov 17 2009 	 headache . worth money matter little spend ... 	 upon arrive Luxor tell room King size bed sell would move room 2 queen size bed . tell room move slight upgrade since sell . ok sound like good compromise ... arrive room describe cave . dark cold view window wall little sunlight . bed unbelievably uncomfortable . sleep comfortable bed motel middle BFE ! next day go talk front desk luckily guy feel sorry we move we high floor room king bed . MUCH well still not think hotel worth money unless get one $ 44 per night deal . stay hotel Las Vegas much well Luxor never stay Luxor hotel . room dingy outdated . bed like sleep concrete floor guess little move change room happen quite often . also look photo web room , not believe see . mislead . would spend extra $ 20 $ 30 buck per night go stay MGM another nice hotel strip . 
