Loved 	 husband & amp ; stay four night & amp ; great time . not experience issue guest ... room clean daily , never disturb housekeeping , food restaurant good , & amp ; room well maintain . Bottom Line 's good hotel reasonable price . want accommodation similar venetian mean stay venetian & amp ; not forget pay hefty nightly rate ! 
 beware ....... food POISONING ! 	 enjoy pleasant stay Flamingo several year ago , decide stay . boy , MISTAKE ! ! ! ! give room 9th floor ...... almost 2 city block elevator .... ok not like could not use exercise , big shlep every day . bed reasonably comfortable , pillow lumpy sack . ' do disturb ' sign ignore maid walk room .... naked ( sick ... see ) ! take stair one day save time stairwell filthy full cigarette butts break glass / china ..... glad not fire would lot cut foot ! bad buffet ..... get food POISONING . husband mild case . full blown vomiting diarrhea go 4 day . tell manager front desk , say & quot ; sorry ..... tell food beverage ? & quot ; although holiday completely ruin , offer compensation . the casino stank high heaven smoke whatever use deodorize air ..... putrid combination ..... much could not bear walk hotel . 's disgraceful hotel subject 's non - smoking guest employee hazardous unhealthy environment ! never stay Flamingo ! Harrah 's Entertainment ashamed ..... especially economy , organization go beyond make guest feel comfortable ! 
 GO GO Rooms Flamingo ! 	 go Thanksgiving weekend 26th 29th see sister , get great deal Flamingo post TA Vegas forum . hotel send e - mail 2 day book give welcome promo code upgrade GO Rooms $ 25 ; call take offer . arrive hotel Thanksgiving morning , able check 10:30 . room GO Room face pool area , number 16099 , 16th floor . room gorgeously equip , refrigerator , closet , safe , iron board , shower bathroom king bed centerpiece along 42 ' inch hd capable flat screen tv . room clean housekeeping excellent job keep pristine entire stay . everything room work well . outside room , GO Hallway pretty weird , be room , be totally different story . casino , litle bit sedate couple night , fun . good late night meal Burger Joint . staff people encounter good , grateful lady check waive incidental fee request desire charge anything room . love Flamingo 's pool area ground , well great location . overall , , first stay Flamingo , fun success . would certainly return stay , GO Room , value functionality . totally recommend Pink Bird . - ringgo a.k.a chocopenguin 
 get pay -- - MUCH ! 	 give strip expensive , Flamingo 's location pretty much thing go . room AWFUL . carpet wear could see net underneath arm sofa wear white . ask another room tell get & quot ; renovated & quot ; room . indeed well last , new furnishing , wast still filthy . carpet cover stain shower caulk black . fair , pay $ 49 / night -- guess get pay . one good thing Flamingo sit - down casual restaurant . think 's call Tropical Cafe ( could wrong ) . food well prepare , generous portion , tasty . service friendly attentive . however -- buffet Flamingo awful -- - constantly run food not busy , much selection . short cash , place might get past condition room . unfortunately , can not say anything well . stay . 
 terrible unacceptable filthy CARPET SHOWER CURTAIN 	 Flamingo Hilton stay unbelievable unacceptable . hotel stature ask person pay filthy carpet shower curtain well badly soil chair . complain Manager say never see room ; point ? love Vegas will not seek Flamingo . 
 great hotel first time vegas 	 hotel great ! ! ! ! love except .... long check time first room still dirty upgrade suite ! ! ! ! awesome ! ! ! room clean , Bathroom also . coffee maker room .. ok .. Burger Joint awesome eat twiceThe Buffet worth money .. total waste time money . Treasure Island good buffett ! ! old hotel ok place clean . pool close entire time there . the hotel locate middle strip awesome next Ballys Ceasers imperial great place 
 Recommend part 	 stay Flamingo every year . time amazing room time , wear super clean . likely always stay price location . sure go Paradise buffet breakfast . awesome . think absolutely must go see Donnie & amp ; Marie . without doubt one good show ever see . incredible gracious meet back stage . not need stay palace , go Flamingo . 
 Flamingo - great price great location great value 	 first stay flamingo 1993 one good hotel vegas mega resort ! time think fabulous enjoy stay much return Vegas around 10 time next 10 year . stay big hotel include place like fabulous Bellagio . year however budget decide return flamingo . terrible review worry problem ever . friend book 2 room . check quick easy . room lovely view pool , 2 queen bed , extremely large clean . yes furniture new bed comfortable room clean day time return . room similar overlook imperail palace car park . 9 day 3rd day ask move . give beautiful view bed big enough 4 people ! room clean perfectly adequate . room bad soon people say would pay upgrade go room need . pool great , quite 70 guess cold local ! see Donny Marie show flamingo good show see Vegas . we eat breakfast flamingo buffet day great , although find general price vegas food much high used be . this hotel good location Vegas , also tram station hotel easy travel strip . great value money would stay . do not put review compare 5 * resort . Vegas charge $ 200 plus per night pay $ 50 flamingo ! 
 Disgusting 	 would like swim pool full empty beer can , cup , cigarette butts lifeguard sit around give d__m ? outrageous price necessity check e mail lobby terminal print airline boarding pass ? empty room service tray food container sit hall ? charge early departure fee ? cafe get wait least 20 minute waitstaff place basically empty ? ok , give credit due since first room awful give upgrade additional charge . also , pool beautiful . crackdown trash mention intoxicate inhabitant , would get high rating . 
 get go Room ! 	 bf travel 4 night back August . ( sorry long delay ) previously stay Palazzo . not know expect pleasantly surprise . upgrade GO Room read review . glad . bathroom TV awesome ! good part room little sofa next window allow bf sit watch fountain room ! room fountain view room , would cost extra . glad upgrade able see quite clearly ! pool awesome . go last day trip , make mistake next time ! get early get chair enjoy beautiful pool . love waterfall even go slide ! would definitely stay Flamingo . location perfect ! pool great room nice ! GOOOOO Flamingo ! 
 Great Hotel Great Location Great Service ! ! ! 	 spend three great night flamingo nothing great thing say . also stay one GO room 15th floor . room self modern great bed unique fixture . anyone give hotel bad review I m sure stay vegas hotel . pool area great wild life sanctuary awsome . hotel also pump coconut smell throughout lobby casino quite pleasant . flamingo right across rd Bellagio Ceasers palace can not beat location . look cheap comfy room hotel Rocks alot history well ! ! 
 Great Vegas hotel ! 	 want stay affordable , nice hotel Strip , hotel perfect choice . across street Bellagio Caesar 's Palace , prime location . rather quiet hallway , family - friendly well . hotel room clean service good . nice restaurant choose , Margaritaville connect . staff helpful need find cab get direction walk . not gamble , casino ground floor , course . 
 Upgrade ` ` go '' 	 get back vegas stay Flamingo . not know delux room like , small fee charge upgrade , go it . have 2 slight problem first night deal within 20 minute . slight problem phone second night , wait abit , get deal . Manegement happy address issue upon check - out . staff general great , except fot gal floor , never appear & quot ; spend money & quot ; . what s ? ? still would recommend hotel . gift shop abit pricey , place ... well go outside . find restarant bad , food wise price wise . the & quot ; burger joint & quot ; ... YUM ! ! ! ! another point would like tp point , hotel noisy , surprised husband , know hotel full . 
 great location comfortable 	 's central location , close everything vital travel . price $ 50 night week $ 265 weekend night . two king bed room really comfy , quiet clean . fridge coffee maker standard , several ice machine floor . conceirge waste space , deal three idea duece bus anything ask . it seem enormous hotel nothing Vegas standard , restaurant great , internet expensive everything Las Vegas . satisfactory experience would definately stay advise friend stay also . 
 never stay ! ! 	 work hotel industry Canada not consider picky condition hotel atrocious . check room ( 3 us 2 ) bathroom use one notice strange smell bathroom . soon realize tap bathroom sink use stronge odour raw sewage would come drain . go change room give key room rip sheet bed hair tub . go offer upgrade 50 % regular price upgrade . decline give $ 30 meal voucher instead . check new room find hair th tub & quot ; Escort & quot ; flier bed . enough request speak manager . manager finally approve upgrade inform us & quot ; room newly renovate guarantee 's clean . & quot ; ( direct quote ! ) . well right tired move around keep room rusty marble clothing tag previous guest floor ! state hall not much well . always room service dish glass stack hall . wall paper peel wall 4 foot section lay floor . elevator spit unidentifiable liquid wall . over hotel fail every way except location . 
 GO Room = Comfy stay 	 visit Vegas 2 - 3 time year , stay several different place . decide stay Flamingo price great location strip . first night stay Deluxe room ( standard room ) impress . dirty room , poor bedding , slow drain bathtub . nothing wrong room , go deluxe room , expect Motel 6 quality . however , move GO Room remainder stay , like completely different property . room , still affordable , AWESOME ! hip , modern , comfortable , lot extra feature make GO Room must stay Flamingo . the bed extremely comfortable , get 42 & quot ; plasma TV , large stereo system iPod docking station . bathroom equip LCD tv build mirror , duel head shower . room even automatic window treatment . ( cool ! ) even impressed room come mini - fridge coffee maker , rare find hotel room nowadays ! , Flamingo might bit outdated , stay GO Room , regret . * * extra info : staff amazingly friendly , unimpressed casino offer . 
 worth stay price 	 husband return two night stay Flamingo . Believe say ' m clean freak , totally grossed condition hotel . everything run - down dirty . bed pathetic recommend bring blanket ( ' m kid ) must stay . 
 Time Travel back 1970 's 	 ' ve stay different hotel Las Vegas must say , enjoy stay , enjoy hotel room . like walk back time 1970 's ' m quite certain not clean since . carpet filthy , ( refuse walk without shoe sock ) bathroom gross favorite part orange chair fabric wear away seat . odd color stain curtain , carpet wall ! bathroom , lamp not lamp shade able stare bright light . bed feel like constantly lean sheet stiff uncomfortable . however , view Strip spectacular , can not complain . often room anyway ? put strange smell , weird stain gross carpet , fine 's location great price reasonable time year . close major hotel Strip within walking distance . hotel lobby casino great . be big spacious Habitat great meand nice day . enjoy Flamingo , room . 
 could not well 	 arrive strip manage secure & quot ; lift & quot ; one tour operator 's bus . should not bus driver do not think could fit we came find we taxi queue . charge we $ 13 take we hotel . fantastic - Brandy name ever come across . back strip drop traveller Monte Carlo , New York New York , Bellagio , Cesar 's Palace hotel Flamingo appear nothing comparison be have see . try hide disppointment mother state least central . well hotel magnificant - yes small other do not appear grand lovely . staff exceptional , room ( basic one ) gorgeous - overlook Cesar 's palace . say well front room Cesar 's palace would never view . advantage small hotel brilliant navigate mile mile casino get know staff . Las Vegas fantastic ! I m currently try find another trip go back ! Jimmy Buffet 's also great place food drink ! part hotel . 
 nice price 	 ionly say Buffet service kind poor , variety cold food , contact person charge give we attitude say cold , say one eat ? wait long time get someone 's attention , concern since already pay for . next day try cafeteria , price little high breakfast , find well deal outside hotel . Gift Shop also price , someone go compare price . 
 Nov 24 2009 	 Excellent could not fault 	 hotel amazing . never Vegas , amazed cheap price many option accommodation . end book GO room Flamingo 2 night ... incredible . $ 70 per night room huge , clean , comfortable . not spend lot time room short stay , would happily hang long time . staff friendly , check - in quick ( maybe cause check 1 am ! ) check next morning ( use express check - out ) long line check - in ... seem norm Vegas . would highly recommend anyone look reasonably price room Vegas . 
 Nov 24 2009 	 upgrade GO Suite must ! 	 suppose upgrade one GO Suites conference , not happen second night , difference make ! normal room depress , boxy , impressive . probably one two star . the GO Suite complete turn around . kind different look together , really work . would , GO Suite . impressed . unfortunately room overlook roof strip . friend overlook Bellagio water show , would extra cool . 
 Nov 24 2009 	 filthy hellhole 	 check friday night , hurry meet friend . next day discover taco chip use CONDOM wrapper bed , pubic hair bathroom previous guest . greasy stains window . pay maid extra actually clean room . elevator disgusting appear dry spit gobs stick door control panel . three day , never see evidence clean up.this place complete dump catering young crowd could see wander casino [ -- ] face carry 12 pack bud . one seem care . apparently harrahs plan milk much money craphole get implode sometime near future.there must hundred well hotel within mile radius joint . avoid place cost . 
 Nov 23 2009 	 Flamingo GO ! 	 look - let us fair . Flamingo show age need renovation . term location value dollar beat ! stay one Luxury GO room overlook strip fabulous . fault really trendy room comfortable . would highly recommend room anyone . hotel need pay attention maintenance room fault ( cause we shift room upon check - in ) around casino notice range thing . staff interact friendly helpful . stay five night call room service twice always service well . food bar offer okay fulfilled need although breakfast average $ 12 $ 13 high side . say food good . 
 Nov 22 2009 	 Great Location 	 first trip Vegas advise good hotel stay middle strip . upgrade GO room arrive give option floor view . choose room front view strip . room modern plasma tv , stereo super comfortable bed , also safe fridge . staff friendly bar casino good price glass wine Vegas . last dinner buffet excellent . lot fresh seafood lobster bisque delicious . Portions Cafe buffet huge . order meal notice couple share sandwich would plenty we . cobb salad would served four . good hotel stay look reasonable price good location . 
 Nov 21 2009 	 delay come home 	 friend try get back boston San Fran huge snow storm hit east coast stick instead stick San Fran ( love city want go home ) decide hit vegas stay Flamingo wow one oldschool hotel def swank . try see could get flight front desk tell we come back would check we could come back sleep needless say that s happen . like hotel yes would stay yes . 
 Nov 20 2009 	 Nice Older Hotel 	 grow daughter spend 3 night Flamingo nice experience . check - in breeze room available early arrival . GO room find clean . staff nice . Box Office print boarding pass $ 5 . , Venetian , pay venetian price either . everything Vegas expensive prepared overpay everything . location great close everything . would stay . sure ride Duece downtown Freemont Experience . loved ! 
 Nov 20 2009 	 girl weekend 	 awesome pool , great people - back twice since ... lay back 
 Nov 20 2009 	 NIce Place 	 Brother stay standard room November 14th 17th . arrive hotel around 1100 . small line checking go well . greet friendly front desk clerk bery helpful . give room 10th floor able go immediately check . first thing notice floor ceiling window overlook tropical pool area , nice view . room nice bed comfortable pillow top like bed sleep . bathroom clean operate way ( see complaint mold bathroom site past concern . find ) . carpet old tired looking concern purpose . entire room clean thing room work fine . nice breakfast morning cafe hotel . portion large tasty ( big eater enough ) . find staff friendly accomodating . wsa really nice experience spending time Bro 2 friend stay different hotel . look forward return trip . 
 Nov 19 2009 	 wonderful hotel 	 reading lot bad review Flamingo Hotel , think would put two sense . go Vegas quite time - last trip 6th stay Flamingo . never experience bad stuff people write review . first room always clean - stay regular room Go Room . also travel people well room clean working order well . yes regular room outdate , think part old school Las Vegas charm . yes carpet stain , know many drunk disorderly people Vegas , course thing going get spill , not mean not clean carpet , party living room every day year see carpet look . pool area beautiful , far favorite pool area Las Vegas . first times Vegas , pool pack let everyone anyone pool area . last 3 time , ask see room key gain access pool area look bag ensure glass bottle bring pool area . take little , able find 3 lounge chair together Saturday September long weekend . not lot experience restaurant site , Tropical Breeze make mean breakfast , eat every morning start day . check line long wait especially morning , devote staff check line , time , check baggage go shopping return around 4 5 line never long time . like penny slot Flamingo drink service satisfactory , personally like play slot Ceasar 's Imperial Palace , part total Rewards . total reward good thing , not big gambler , play enough usually get couple hundred dollar knock bill end trip . also get kind offer free room meal . wonderful hotel , plan return many time future . also getting marry Flamingo Spring . 
 Nov 19 2009 	 say ? find something else ! dirty disgusting ! ! ! ! 	 check nightmare ! slow forget customer service , not happen ! booking request room floor strip view non - smoke we extreme allergy smoke ......... well give room 4th floor , 17th floor 24th floor assure non smoking ..... one . tell 's good could ! even speak Arthur , evening manager , get nowhere ! basically , tell we keep nice room high roller ! ! ! ! soon enter room notice overpower smell cigarette dirty room ........ dust everywhere carpet filthy vacuum long time ! ! ! ! phone front desk let know ignore ........ 3 day ask front desk ask maid directly take care ! movie channell never work whole time ! hotel bad need update , front desk staff cleaning staff need help , sure new vacuum cleaner ! .... 
 Nov 19 2009 	 location location location 	 location perfect ... room service breakfast amazing ... chambermaid wonderful . 
 Nov 19 2009 	 never would stay 	 stay Harrah 's property last 5 year mainly Bally 's decide try Flamingo . 1st room enter bathroom clean previous guest . call immediatly change another room supposedly upgrade . enter room bathroom clean far dirty room ever stay Vegas 35 year . stain carpeting number place , could measure dust bed , carpeting along wall corner never vacuum , table chip etc . call ask manager time response well old hotel would like send housekeeping . tell forget since doubt housekeeping could remove stain since supposedly come everyday room doubt clean job would well . Explained stay Harrahs switch MGM know quite number people visit Vegas regular basis well total reward member . not seem make difference pretty much left impression take leave sell room everyday . so guess simple solution go back MGM property sure Harrahs will not miss we . 
 Nov 19 2009 	 Classic 	 Good hotel , lot right across road Ceasars palace short walk main atrtraction . well locate 
 Nov 19 2009 	 good location poor service dirty outdate 	 long wait check , try four resturant qeue poor service overprice poor quality food . room good size though date dirty clean properly , complain light work , large stain carpet break cover tv colax bit floor , mould bathrom two floor tile miss , complain 2nd day nothing do checkout 7th day . the good thing location . 
 Nov 18 2009 	 room need maintain / update . 	 look budget room , place . comp two night week stay . casino retail shopping pretty good , room need updating / maintenance . room , 4133 hole bed sheet first experience stay hotel . power outlet behind bed counter miss face plate eletrical component expose . hopefully get fix . this 2nd stay Flamingo probably last . 
 Nov 18 2009 	 Loved ! ! 	 stay Flamingo 3 day good experience . read bad review worry . upgrade go room . absolutely beautiful . nice pillow top bed , crisp clean sheet ( change everyday ) , great view fountain . coffee maker room save we money coffee $ 3.50 cup downstairs ! Liked hotel . yes carpet hotel casino stain like someone else say people walk around drink get spill . see food leave hall , see bedbug , see vomit . would definately stay Flamingo . make reservation worry ...... flee bag hotel , be nice . 
 Nov 17 2009 	 pink bright light flamingo . 	 much well expect , give hotel one original place stay year go . arrival strike overwhelming odour coconut . perhaps use disguise smell cigarette smoke warn consume many Casinos Vegas . staff admit unaware ask .... personally like . lobby foyer lead either Casino past shop room elevator , direction car park area . hive activity . plenty staff service busy check - in area . seem like 3 day hike pink carpet hallway room , pleasantly surprise open door inviting , birght , light airy room . two comfortable queen bed , desk area , individual bedside table , plenty cupboard space , large bathroom full bath , shower basin highlight ... floor ceiling window view surround city .... particularly lucky ringside seat fountain Bellagio . do eat hotel , restuarant appear well frequent overlooked garden area Flamingo 's prance preen ... unfortunately also right next designate smoking area ! ! ! ! ... wonderful location , walk door , step steet one walkover bridges Strip ... far Paris , Bellagio Ceasars .... back door easy access Flamingo station Monorail take one end town next . first visit Vegas ..... look forward return explore ..... 
 Nov 16 2009 	 DUSTDUSTDUST 	 Room 10079 Dust build - up picture , mirror , bath light fixture & amp ; hair dryer . outdated filthy lamp shade bath light fixture . bath cabinet need replace mega cleaning . carpet old & amp ; dirty . find clothing previous occupant among drapery . pay $ 40 mandatory resort fee ? ? ? ? . stay . 
 Nov 16 2009 	 not know else could ask ... 	 return 4 day Flamingo . bit clean freak , read review pretty nervous . however , fear completely unfounded . we choose upgrade GO room check hope good . room definitely update past year , clean . problem heat . room freeze matter adjust thermostat blow freeze air , immediately upgrade mini suite management . say - offer mini - suite upgrade $ 20 night check - in decline . would not recommend upgrade unless be free . be big , 's additional amenity standard room . 's t.v . bedroom area . every staff member encounter professional , courteous accomodating - especially room service . overall , find flamingo fantastic value money . really not spend much time room ( know ... be las vegas ... ) ' m sure complaint read . definitely back . would like GO room go - different experience . however , be definitely necessity clean room review make sound . furth elevator : ) 
 Nov 15 2009 	 use review want great hotel value 	 booking trip Vegas , lil hesitant reading review . people complain carpet distance elevator even check time . people nothing well complain . I take taxi airport $ 15 four we . get hotel 3rd line check . staff awesome friendly . receive GO ROOM ( must ) . 26th floor overlooknig strip ! ! perfect ! think 12 elevator never wait . yes rug stain smoke drink anywhere carpet expect ? VEGAS ! ! hotel nice . get reward card stay collect point end redeem gift shop memory stay . $ 35 3 day buy gift friend free ! dont LISTEN negative REVIEWS . want COMPLETE 5 STAR GO FIVE STAR ! ENJOY good TIME NORMAL HOTEL FLAMINGO PLACE CENTER .. negative would Margaritaville , loud pretty tacky . feel like try hard differnt differnt like kid always go beat school differnt . 34 year old shake head place . head 
 Nov 15 2009 	 Fun 	 Excellent hotel casino . good food service . 's middle strip easy access place strip 
